ID,techName,name,type,responsible,masterLanguage,masterSystem,description,version,changedAt,changedBy,createdAt,createdBy,parent_ID
ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd,Z001,Z001,DEVC/K,SAP,,SAP,Customer development class,active,,SAP,,SAP,d7b3bd60-8e0c-4f70-9dd7-3c33413140fa
384b24df-f7fa-4927-a7ff-3d1fc6e57378,ZDOTYPE_E,ZDOTYPE_E,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3e6b4475-0a31-4b55-9a69-a0512c00762b,ZECMDRAW,ZECMDRAW,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
dfeab643-e685-497a-b11d-59e3f7fd37f5,ZHRBEN0001,ZHRBEN0001,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
47970dee-5a01-415f-80fb-407f2e5e3323,ZHRBENUSFS,ZHRBENUSFS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d0a9af77-4b55-4121-8c5c-23e2d865b458,ZLEAVOBJ,ZLEAVOBJ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
bc7c8e86-7565-4b23-8dbc-88826d697ede,ZUS2032,ZUS2032,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1c710ecd-8f3c-4d2f-a180-af8c138660a6,ZADRUSAB,ZADRUSAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
4dcdeac6-11c3-49b3-a677-87bb86275944,ZCLUSTDATA,ZCLUSTDATA,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
03605975-6b7c-4208-a03f-6c7dd511f039,ZCLUSTID,ZCLUSTID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
7d5e96d1-b474-42bb-b84c-a5117a4f47f6,ZCLUSTKEY,ZCLUSTKEY,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a804254b-4181-41e2-875a-af7c8bdf00f4,ZCLUSTKEY2,ZCLUSTKEY2,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
fba8fc5b-050c-4165-b3c1-d5214e069635,ZDRZ0,ZDRZ0,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
56737953-0056-4aec-bafb-32404ab2d91e,ZEREC_DATA_TRANS,ZEREC_DATA_TRANS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1d1d6a73-b8d3-476b-990e-ef8c052b65cc,ZMAT_REQ,ZMAT_REQ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f143c107-7131-4dcd-ac87-d8a0607be7f6,ZSEMBPSA,ZSEMBPSA,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
2480886c-2664-484b-859c-58f59f945b2f,ZSEMBPSC,ZSEMBPSC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
e68d2d4a-f967-45c7-bfc3-452a9a9aa0a1,ZSEMBPSO,ZSEMBPSO,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
6bf3c339-9d98-489b-bf0e-6d8e7825f4ed,ZSEMBPSP,ZSEMBPSP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
6f89c133-4125-4f0e-a2fd-bd531d55fa33,ZSEMBPST,ZSEMBPST,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
9ed9411d-7ce0-44df-acda-4bac88725d23,ZSSAUTHCHK,ZSSAUTHCHK,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
abe18c58-764d-4906-a7a8-035b1ace2d16,ZSSAUTHFCN,ZSSAUTHFCN,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
fb9c52eb-a22c-43b1-bbcd-e47571cca609,ZSSAUTHKEY,ZSSAUTHKEY,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
bc403554-bdb3-4679-899b-d855aa8556f5,ZSSAUTHOBJ,ZSSAUTHOBJ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3de7922a-23c3-4466-a147-7fb726a8452d,ZSSAUTHREF,ZSSAUTHREF,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a91d4399-4a69-4715-b286-6a9914c36faf,ZTEMPSURVERDET,ZTEMPSURVERDET,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
6ea0f61a-42db-4626-a103-e9c46ff2fa1b,ZBILL_HRS,ZBILL_HRS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
241b5f9d-7869-4bc1-913d-b6781a59d860,ZBILL_RATE,ZBILL_RATE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f8bbca16-d50f-4ae9-8ef3-c947d2e2a2a6,ZV_OLR3_VBAK,ZV_OLR3_VBAK,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
988b015d-576e-41fe-8035-65c451f78005,ZV_OLR3_VBAK_CON,ZV_OLR3_VBAK_CON,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
fb90ce0e-aae1-4d2c-b9a1-f7c5bbccfd23,ZV_OLR3_VBAX,ZV_OLR3_VBAX,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
bd863705-7988-4205-b636-f835f9ed449e,ZBOM_TAB,ZBOM_TAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
61d81383-0d79-4bc0-ab2a-e6c615bfa274,ZDOKAR_TAB,ZDOKAR_TAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
198aa3ef-fce7-44f3-a280-de85b5dd4adc,ZHRASR00STEP_ATTRIBUTES_UI_TAB,ZHRASR00STEP_ATTRIBUTES_UI_TAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
8699d278-f8f7-4651-ba61-65c6854f28f3,ZHRPM_WD_T_COMP_RTG,ZHRPM_WD_T_COMP_RTG,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
5c83c80f-f9de-4b76-894c-2f53e8e04d30,ZHRPM_WD_T_EMP_DETAILS,ZHRPM_WD_T_EMP_DETAILS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
da9bf198-2429-4d23-9ede-78b8be4f719b,ZINVTAB,ZINVTAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a7c151cb-7969-4099-8d0a-b442e8267da5,ZMAKTX_TAB,ZMAKTX_TAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c7c0b9da-6500-4769-9ea7-1cbee8d965b3,ZMATSALTAB,ZMATSALTAB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
fd328236-7a8f-4edc-8fb2-b7c66ff90abd,ZAANLE_KEY,ZAANLE_KEY,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a31e3fe5-a78f-44a0-b818-dd8f920efd7d,ZAATPCS,ZAATPCS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
baccdb86-b049-45bf-b776-93482a26eb4f,ZACOMPCOMP,ZACOMPCOMP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
be56340d-3a1f-4e51-88b0-9dc5e4ed415d,ZAMCBCOKZ,ZAMCBCOKZ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
552082e9-aec9-4c50-be6f-743580d42cb9,ZAMCCLASSUSR,ZAMCCLASSUSR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
21fa1a80-b761-41dd-8afb-6c3886a77edc,ZAMCIPMCOUSR,ZAMCIPMCOUSR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
ff548ec3-3dd8-4c07-bea6-be77776c9ec3,ZAMCPARTUSR,ZAMCPARTUSR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a3d59570-743a-4704-8e52-02073a063b01,ZAMCVKUSR,ZAMCVKUSR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
71952cc9-592d-4a96-ae3b-d56e6a50fac8,ZAPSEKKZ,ZAPSEKKZ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
687f6a2e-b059-4a95-adbd-7f4774332cac,ZBOM_STR,ZBOM_STR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1fc9e389-e999-45c6-b26a-a9082a5e78d4,ZCREATE_INCIDENT,ZCREATE_INCIDENT,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d334756e-79fd-4648-b574-2e1934ebd2eb,ZDOKAR,ZDOKAR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
8b3e5375-fe40-44b4-8300-563f3d36dadd,ZFORECAST,ZFORECAST,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d5d09225-a94f-4508-8ace-8488b67d0f13,ZFORECAST2,ZFORECAST2,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c8df572a-7926-4c59-b33d-1513c57ef1bb,ZHRASR00STEP_ATTRIBUTES_UI,ZHRASR00STEP_ATTRIBUTES_UI,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d88c39ff-f372-4d22-b002-ffd88d75093e,ZHRPM_WD_S_COMP_RTG,ZHRPM_WD_S_COMP_RTG,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
201aafdb-b44d-49cf-85e1-a686c1074baf,ZHRPM_WD_S_EMP_DETAILS,ZHRPM_WD_S_EMP_DETAILS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
73b97d77-a35d-4696-9a06-b8bc47d5897f,ZINV_STR,ZINV_STR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
7bb1e9eb-bdf1-4332-8389-d444176cbd13,ZMAKTX,ZMAKTX,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c6da506b-7171-447f-b2ae-9d39c05e7c3e,ZMATDESC,ZMATDESC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a1f718f4-9970-433b-800b-16158ab83d1d,ZMATSALESORDER,ZMATSALESORDER,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c9213c94-412d-4a3b-8100-a6cb6c573c0f,ZMATSAL_STR,ZMATSAL_STR,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
b3481e3b-dbbb-4825-afd7-5d88bd57b6d5,ZMCLIS,ZMCLIS,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f70476ae-ba36-4f6c-bc3e-215e6ce20791,ZOLCRM_TS_OPPORT_DESC,ZOLCRM_TS_OPPORT_DESC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d75259e5-0c9c-4e6f-bfae-5fe856de0b64,ZOLCRM_TS_OPPORT_EXT_ID,ZOLCRM_TS_OPPORT_EXT_ID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
ea31bc34-2b2c-4031-9c98-703215e87bca,ZOLCRM_TS_OPPORT_INT_ID,ZOLCRM_TS_OPPORT_INT_ID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
b0b9c57e-a111-4846-a131-5b4f0fb1b675,ZOLCRM_TS_OPPORT_SHLP,ZOLCRM_TS_OPPORT_SHLP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
63415125-1bcc-4a03-a542-41b96ccee74a,ZOLR3_TS_VBAK_DESC,ZOLR3_TS_VBAK_DESC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
08656a1c-2b8a-4163-9721-bfdf42cf76ff,ZOLR3_TS_VBAK_EXT_ID,ZOLR3_TS_VBAK_EXT_ID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3792aaf0-afe8-42f9-9ee5-2b9bfdb78d2e,ZOLR3_TS_VBAK_INT_ID,ZOLR3_TS_VBAK_INT_ID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
be805864-985b-45fe-a375-1a61169df04c,ZOLR3_TS_VBAK_SHLP,ZOLR3_TS_VBAK_SHLP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
0cfcf54b-b026-4fc3-9d23-3e47baf9db6d,ZOXID30029,ZOXID30029,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
8911b0ff-bdb9-4688-ad8c-a82f1680b6d9,ZPO_ITEM,ZPO_ITEM,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
77efb234-ec91-4b01-ba02-398c54771f10,ZPURCHREQ,ZPURCHREQ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
abd8e925-1f85-45b4-86ed-59891ec80939,ZSEMBPSB,ZSEMBPSB,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
89013299-ffb3-4560-9a79-3af682d543a8,ZSSTAB1024,ZSSTAB1024,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a8dca004-d234-4e5f-a374-7b745adc477a,ZWA_FICOO,ZWA_FICOO,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
8f36f695-1c5a-40ca-8702-ae5815a97dad,ZWA_FMCIT,ZWA_FMCIT,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f56f439a-cbfe-4b18-9e5a-a00d87ef5efd,ZAPPROVAL_LVL,ZAPPROVAL_LVL,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
e49f9faf-a4c9-45ef-bed2-4a15e4d0d387,ZDRZ,ZDRZ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
7e6a0292-839c-4997-b9e3-c1e90429e80a,ZFREWEABSO,ZFREWEABSO,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3550291a-4719-43de-8201-ec2b72bec1fb,ZFREWEPROZ,ZFREWEPROZ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
07105e63-7d02-472f-a876-18bc29d1f72d,ZHR_RTGAVG,ZHR_RTGAVG,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
5c5a08db-1ff0-45c3-be7e-a3a4baf47d3d,ZOLCRM_TV_OPPORT_GUID,ZOLCRM_TV_OPPORT_GUID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d4c70294-bea6-4be0-9f9e-13fcd7ba28d7,ZOLCRM_TV_OPPORT_ID,ZOLCRM_TV_OPPORT_ID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
06626376-2c70-42e3-9606-8502b4d29b4d,ZOLR3_TV_VBAK_VBELN,ZOLR3_TV_VBAK_VBELN,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
9f640acb-3d98-427e-aa2c-32bf28a05786,ZS_FLGHTOCC,ZS_FLGHTOCC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f5dafd0a-d893-441d-988f-45bca6322d28,ZUSABBASEBALL,ZUSABBASEBALL,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1f56a28c-9310-4b46-8df8-88948ee9fd23,ZUSABBCARD,ZUSABBCARD,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
4bcd809f-5885-46da-b359-4c9a3f2bd1c1,ZUSABBDATE,ZUSABBDATE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
a8eb5ab3-e339-4fb5-a410-9d2ecdb2743b,ZUSABCITY,ZUSABCITY,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1292ed55-2fad-487c-8d90-6cd8cff27aab,ZUSABDEP,ZUSABDEP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
978cb02a-b172-4899-a7ad-00d77f43942c,ZUSABDISTRICT,ZUSABDISTRICT,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
0e9febbd-e350-493c-ba0e-c11389b5ad9e,ZUSABEMAIL,ZUSABEMAIL,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
328b80f2-eb2f-4087-a276-ad9f6c261f89,ZUSABFAX,ZUSABFAX,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
b936b3b8-a095-445c-81e1-68854e57e08f,ZUSABFEMALE,ZUSABFEMALE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
6ba83c39-cb0c-4449-92f0-9d6b5f02b53e,ZUSABGOLF,ZUSABGOLF,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
427178aa-6a5e-448e-8303-e68ab5efd747,ZUSABID,ZUSABID,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
adb5f3f0-55ff-47b8-a294-d97f1f0605d8,ZUSABMALE,ZUSABMALE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
ef7fee61-7eda-4e02-aa3e-719d6f750daf,ZUSABNAME,ZUSABNAME,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
e5e5be57-1084-438c-a46f-164306f60564,ZUSABPAGER,ZUSABPAGER,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
49b494cd-b5bf-45e6-86d0-a879a24f0ddb,ZUSABPHONE,ZUSABPHONE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
cacce956-59e0-4ee2-b7ce-9dd5970e323c,ZUSABPHONE2,ZUSABPHONE2,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3b822681-3065-49dc-a579-3f30a16c3a2d,ZUSABPRES0,ZUSABPRES0,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
0fb33267-5929-42a8-bf8a-1a42af522c2f,ZUSABPRES1,ZUSABPRES1,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
90577495-5964-4942-9b72-d3ba047a6551,ZUSABPRES2,ZUSABPRES2,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1c7bc2e9-1411-4fa0-a0e5-0177b5b56179,ZUSABREGION,ZUSABREGION,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
516f836d-d574-4940-ba44-b64e35b653ec,ZUSABSTREET,ZUSABSTREET,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f525b547-2bca-4cb2-8bd3-d305de72c6aa,ZUSABZIPCODE,ZUSABZIPCODE,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
532d0286-e8da-43f1-8ce8-30a24ef97dec,ZZBMWMABSO,ZZBMWMABSO,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
0c04704a-1870-4fe6-90a9-06925cc7a7fc,ZZBMWMPROZ,ZZBMWMPROZ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
67a56dc3-7b87-40c0-9fcb-1da479ae2861,ZZDISC,ZZDISC,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
87b2b68a-1489-4a27-a4bd-7fa6b53e78a8,ZZEIGST,ZZEIGST,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
67878856-3925-4871-b81d-5bc07d14e343,ZZGARANT,ZZGARANT,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3167c533-fa94-4a60-91a6-aae19771f74f,ZZREJ,ZZREJ,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
4f06d20d-e246-4b9a-b363-db194b9d34f6,ZZSALESREP,ZZSALESREP,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c37e42e6-bf3b-4a22-b969-1c6937433462,ZZTEL0042B,ZZTEL0042B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
143b413f-c048-4e56-af2a-17d834db67f5,ZZTEL0043B,ZZTEL0043B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
b0ce7c51-035f-4a43-9203-b0cce0211fec,ZZTEL0044B,ZZTEL0044B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
33713a2a-7526-4566-90d0-a895bfcce743,ZZTEL0045B,ZZTEL0045B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d760a7a8-6f75-485c-ae66-f0c79df68a09,ZZTEL0046B,ZZTEL0046B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
017744ac-c365-43ba-9e1a-0ee9cad832cf,ZZTEL0047B,ZZTEL0047B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
18cfe90e-e3b6-4696-aca4-06430e4d9be4,ZZTEL0048B,ZZTEL0048B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
9c76a64b-f8a8-442f-8c1a-b9181c787a35,ZZTEL0049B,ZZTEL0049B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
1159070a-a34a-46d5-8371-84335800ee14,ZZTEL0050B,ZZTEL0050B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
66f082cf-1f43-4455-bc6f-d9120cbe2ab1,ZZTEL0051B,ZZTEL0051B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
89a59c63-8e01-4a25-a708-abd8a11b601a,ZZTEL0052B,ZZTEL0052B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
c19cfeda-c789-40e7-b551-06bf6333810d,ZZTEL0053B,ZZTEL0053B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
3339e90f-9b39-44e4-b273-1a51c6afd469,ZZTEL0054B,ZZTEL0054B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d2ba7571-0e5d-4be4-ad4c-5f417c537cec,ZZTEL0055B,ZZTEL0055B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
ae1568da-9b06-40d6-af4a-2a500adf4950,ZZTEL0056B,ZZTEL0056B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
b81563a4-82d5-45be-88fd-ae7fefdd09e6,ZZTEL0057B,ZZTEL0057B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
fab2b0b7-c582-463f-8e9a-4171b1254528,ZZTEL0058B,ZZTEL0058B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
f9540faf-8430-4b08-bd18-5fe58cac9490,ZZTEL0059B,ZZTEL0059B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
eb56ba80-68ed-46c8-9d18-b5796cf654c7,ZZTEL0060B,ZZTEL0060B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
847bf5e4-4bad-46a4-8c98-cff60ad5521e,ZZTEL0061B,ZZTEL0061B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
7a0b6df4-d390-4200-a6af-8812b375f3fc,ZZTEL0062B,ZZTEL0062B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
073272e5-69fc-4624-ad71-b5e8d73dbba3,ZZTEL0063B,ZZTEL0063B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
d6b9376c-7728-42fc-9fe2-84435b07becd,ZZTEL0064B,ZZTEL0064B,DEVC/K,,,,,active,,,,,ae9b6dfb-4814-4db4-9f2a-e1cd17c5d7fd
