OBJECT_TYPE,OBJECT_NAME,TECH_NAME,OBJECT_URI,OBJECT_VIT_URI,EXPANDABLE
PINF/KI,/1CRMES/ES_GEN_STD,/1CRMES/ES_GEN_STD,/sap/bc/adt/vit/wb/object_type/pinfki/object_name/%2f1CRMES%2fES_GEN_STD,/sap/bc/adt/vit/wb/object_type/pinfki/object_name/%2f1CRMES%2fES_GEN_STD,
TABL/DS,/1CRMES/SAMPLEORDER_Q,/1CRMES/SAMPLEORDER_Q,/sap/bc/adt/ddic/structures/%2f1crmes%2fsampleorder_q,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2f1CRMES%2fSAMPLEORDER_Q,
TABL/DS,/1CRMES/SAMPLEORDER_R,/1CRMES/SAMPLEORDER_R,/sap/bc/adt/ddic/structures/%2f1crmes%2fsampleorder_r,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2f1CRMES%2fSAMPLEORDER_R,
SUSO/B,/ARBA/CLAS,/ARBA/CLAS,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fCLAS,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fCLAS,
SUSO/B,/ARBA/PROG,/ARBA/PROG,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fPROG,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fPROG,
SUSO/B,/ARBA/RFC,/ARBA/RFC,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fRFC,/sap/bc/adt/vit/wb/object_type/susob/object_name/%2fARBA%2fRFC,
TTYP/DA,/ARBA/APIMEPOACC_PROF_SEGMNT_T,/ARBA/APIMEPOACC_PROF_SEGMNT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fAPIMEPOACC_PROF_SEGMNT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fAPIMEPOACC_PROF_SEGMNT_T,
TTYP/DA,/ARBA/BAPIEKKO_T,/ARBA/BAPIEKKO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIEKKO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIEKKO_T,
TTYP/DA,/ARBA/BAPIESKLC_T,/ARBA/BAPIESKLC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESKLC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESKLC_T,
TTYP/DA,/ARBA/BAPIESLLTX_T,/ARBA/BAPIESLLTX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESLLTX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESLLTX_T,
TTYP/DA,/ARBA/BAPIESUCC_T,/ARBA/BAPIESUCC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUCC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUCC_T,
TTYP/DA,/ARBA/BAPIESUHC_T,/ARBA/BAPIESUHC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUHC_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUHC_T,
TTYP/DA,/ARBA/BAPIESUH_T,/ARBA/BAPIESUH_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUH_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIESUH_T,
TTYP/DA,/ARBA/BAPIMEPOACCOUNTPROFITS_T,/ARBA/BAPIMEPOACCOUNTPROFITS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNTPROFITS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNTPROFITS_T,
TTYP/DA,/ARBA/BAPIMEPOACCOUNTX_T,/ARBA/BAPIMEPOACCOUNTX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNTX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNTX_T,
TTYP/DA,/ARBA/BAPIMEPOACCOUNT_T,/ARBA/BAPIMEPOACCOUNT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOACCOUNT_T,
TTYP/DA,/ARBA/BAPIMEPOADDRDELIVERY_T,/ARBA/BAPIMEPOADDRDELIVERY_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOADDRDELIVERY_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOADDRDELIVERY_T,
TTYP/DA,/ARBA/BAPIMEPOCONDHEADERX_T,/ARBA/BAPIMEPOCONDHEADERX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDHEADERX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDHEADERX_T,
TTYP/DA,/ARBA/BAPIMEPOCONDHEADER_T,/ARBA/BAPIMEPOCONDHEADER_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDHEADER_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDHEADER_T,
TTYP/DA,/ARBA/BAPIMEPOCONDX_T,/ARBA/BAPIMEPOCONDX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCONDX_T,
TTYP/DA,/ARBA/BAPIMEPOCOND_T,/ARBA/BAPIMEPOCOND_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCOND_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOCOND_T,
TTYP/DA,/ARBA/BAPIMEPOITEMX_T,/ARBA/BAPIMEPOITEMX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOITEMX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOITEMX_T,
TTYP/DA,/ARBA/BAPIMEPOITEM_T,/ARBA/BAPIMEPOITEM_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOITEM_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOITEM_T,
TTYP/DA,/ARBA/BAPIMEPOSCHEDULE_T,/ARBA/BAPIMEPOSCHEDULE_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOSCHEDULE_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOSCHEDULE_T,
TTYP/DA,/ARBA/BAPIMEPOSCHEDULX_T,/ARBA/BAPIMEPOSCHEDULX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOSCHEDULX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOSCHEDULX_T,
TTYP/DA,/ARBA/BAPIMEPOTEXTHEADER_T,/ARBA/BAPIMEPOTEXTHEADER_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOTEXTHEADER_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOTEXTHEADER_T,
TTYP/DA,/ARBA/BAPIMEPOTEXT_T,/ARBA/BAPIMEPOTEXT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOTEXT_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIMEPOTEXT_T,
TTYP/DA,/ARBA/BAPIPAREXARBA_T,/ARBA/BAPIPAREXARBA_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIPAREXARBA_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIPAREXARBA_T,
TTYP/DA,/ARBA/BAPIPAREX_T,/ARBA/BAPIPAREX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIPAREX_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fBAPIPAREX_T,
TTYP/DA,/ARBA/MEPOCONDHEADERXBAPI_T,/ARBA/MEPOCONDHEADERXBAPI_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fMEPOCONDHEADERXBAPI_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fMEPOCONDHEADERXBAPI_T,
TTYP/DA,/ARBA/POCONDHEADERBAPI_T,/ARBA/POCONDHEADERBAPI_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPOCONDHEADERBAPI_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPOCONDHEADERBAPI_T,
TTYP/DA,/ARBA/POHEADER_INFO_T,/ARBA/POHEADER_INFO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPOHEADER_INFO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPOHEADER_INFO_T,
TTYP/DA,/ARBA/PO_ACCOUNT_INFO_T,/ARBA/PO_ACCOUNT_INFO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_ACCOUNT_INFO_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_ACCOUNT_INFO_T,
TTYP/DA,/ARBA/PO_DELETE_ACCOUNTS_T,/ARBA/PO_DELETE_ACCOUNTS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_DELETE_ACCOUNTS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_DELETE_ACCOUNTS_T,
TTYP/DA,/ARBA/PO_DELETE_ITEMS_T,/ARBA/PO_DELETE_ITEMS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_DELETE_ITEMS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_DELETE_ITEMS_T,
TTYP/DA,/ARBA/PO_HEADER_STATUS_T,/ARBA/PO_HEADER_STATUS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_HEADER_STATUS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_HEADER_STATUS_T,
TTYP/DA,/ARBA/PO_ITMS_T,/ARBA/PO_ITMS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_ITMS_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fPO_ITMS_T,
TTYP/DA,/ARBA/STRING_T,/ARBA/STRING_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fSTRING_T,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fSTRING_T,
TABL/DS,/ARBA/BAPIEKBE,/ARBA/BAPIEKBE,/sap/bc/adt/ddic/structures/%2farba%2fbapiekbe,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fBAPIEKBE,
TABL/DS,/ARBA/BAPIEKBES,/ARBA/BAPIEKBES,/sap/bc/adt/ddic/structures/%2farba%2fbapiekbes,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fBAPIEKBES,
TABL/DS,/ARBA/BAPIEKES,/ARBA/BAPIEKES,/sap/bc/adt/ddic/structures/%2farba%2fbapiekes,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fBAPIEKES,
TABL/DS,/ARBA/BAPI_CLOSE_POITEM,/ARBA/BAPI_CLOSE_POITEM,/sap/bc/adt/ddic/structures/%2farba%2fbapi_close_poitem,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fBAPI_CLOSE_POITEM,
TABL/DS,/ARBA/BAPI_CLOSE_POITEMSX,/ARBA/BAPI_CLOSE_POITEMSX,/sap/bc/adt/ddic/structures/%2farba%2fbapi_close_poitemsx,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fBAPI_CLOSE_POITEMSX,
TABL/DS,/ARBA/POHEADER_INFO,/ARBA/POHEADER_INFO,/sap/bc/adt/ddic/structures/%2farba%2fpoheader_info,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fPOHEADER_INFO,
TABL/DS,/ARBA/PO_ACCOUNT_INFO,/ARBA/PO_ACCOUNT_INFO,/sap/bc/adt/ddic/structures/%2farba%2fpo_account_info,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fPO_ACCOUNT_INFO,
TABL/DS,/ARBA/PO_DELETE_ACCOUNTS,/ARBA/PO_DELETE_ACCOUNTS,/sap/bc/adt/ddic/structures/%2farba%2fpo_delete_accounts,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fPO_DELETE_ACCOUNTS,
TABL/DS,/ARBA/PO_DELETE_ITEMS,/ARBA/PO_DELETE_ITEMS,/sap/bc/adt/ddic/structures/%2farba%2fpo_delete_items,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fPO_DELETE_ITEMS,
TABL/DS,/ARBA/PO_HEADER_STATUS,/ARBA/PO_HEADER_STATUS,/sap/bc/adt/ddic/structures/%2farba%2fpo_header_status,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fPO_HEADER_STATUS,
TABL/DS,/ARBA/STRING,/ARBA/STRING,/sap/bc/adt/ddic/structures/%2farba%2fstring,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fSTRING,
DTEL/DE,/ARBA/SERIAL_NUM,/ARBA/SERIAL_NUM,/sap/bc/adt/ddic/dataelements/%2farba%2fserial_num,/sap/bc/adt/vit/wb/object_type/dtelde/object_name/%2fARBA%2fSERIAL_NUM,
CLAS/OC,/ARBA/CL_EX_PO_CHANGEORDER,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcl_ex_po_changeorder,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCL_EX_PO_CHANGEORDER,X
INTF/OI,/ARBA/IF_EX_PO_CHANGEORDER,/ARBA/IF_EX_PO_CHANGEORDER,/sap/bc/adt/oo/interfaces/%2farba%2fif_ex_po_changeorder,/sap/bc/adt/vit/wb/object_type/intfoi/object_name/%2fARBA%2fIF_EX_PO_CHANGEORDER,
FUGR/F,/ARBA/CHANGEORDER_RFC,/ARBA/SAPLCHANGEORDER_RFC,/sap/bc/adt/functions/groups/%2farba%2fchangeorder_rfc,/sap/bc/adt/vit/wb/object_type/fugrf/object_name/%2fARBA%2fCHANGEORDER_RFC,X
SXSD/XD,/ARBA/PO_CHANGEORDER,/ARBA/PO_CHANGEORDER,/sap/bc/adt/vit/wb/object_type/sxsdxd/object_name/%2fARBA%2fPO_CHANGEORDER,/sap/bc/adt/vit/wb/object_type/sxsdxd/object_name/%2fARBA%2fPO_CHANGEORDER,
TTYP/DA,/ARBA/GDS_MVMT_ERPNOTIF_GD_TAB,/ARBA/GDS_MVMT_ERPNOTIF_GD_TAB,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_GD_TAB,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_GD_TAB,
TABL/DS,/ARBA/GDS_MVMT_ERPNOTIF_GDS_M1,/ARBA/GDS_MVMT_ERPNOTIF_GDS_M1,/sap/bc/adt/ddic/structures/%2farba%2fgds_mvmt_erpnotif_gds_m1,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_GDS_M1,
TABL/DS,/ARBA/GDS_MVMT_ERPNOTIF_GDS_M2,/ARBA/GDS_MVMT_ERPNOTIF_GDS_M2,/sap/bc/adt/ddic/structures/%2farba%2fgds_mvmt_erpnotif_gds_m2,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_GDS_M2,
TABL/DS,/ARBA/GDS_MVMT_ERPNOTIF_ITM_LI,/ARBA/GDS_MVMT_ERPNOTIF_ITM_LI,/sap/bc/adt/ddic/structures/%2farba%2fgds_mvmt_erpnotif_itm_li,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_ITM_LI,
TABL/DS,/ARBA/GDS_MVMT_ERPNOTIF_MATL_D,/ARBA/GDS_MVMT_ERPNOTIF_MATL_D,/sap/bc/adt/ddic/structures/%2farba%2fgds_mvmt_erpnotif_matl_d,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fGDS_MVMT_ERPNOTIF_MATL_D,
CLAS/OC,/ARBA/CL_GDSMVT_FILTER,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcl_gdsmvt_filter,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCL_GDSMVT_FILTER,X
CLAS/OC,/ARBA/CL_GDSMVT_MAPPING,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcl_gdsmvt_mapping,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCL_GDSMVT_MAPPING,X
SPRX/33,TABL/ARBA/GDS_MVMT_ERPNOTIF_GDS_M1,TABL/ARBA/GDS_MVMT_ERPNOTIF_GDS_M1,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_GDS_M1,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_GDS_M1,
SPRX/33,TABL/ARBA/GDS_MVMT_ERPNOTIF_ITM_LI,TABL/ARBA/GDS_MVMT_ERPNOTIF_ITM_LI,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_ITM_LI,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_ITM_LI,
SPRX/33,TABL/ARBA/GDS_MVMT_ERPNOTIF_MATL_D,TABL/ARBA/GDS_MVMT_ERPNOTIF_MATL_D,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_MATL_D,/sap/bc/adt/vit/wb/object_type/sprx33/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_MATL_D,
SPRX/3D,TABL/ARBA/GDS_MVMT_ERPNOTIF_GDS_M2,TABL/ARBA/GDS_MVMT_ERPNOTIF_GDS_M2,/sap/bc/esproxy/datatypes/tabl%2farba%2fgds_mvmt_erpnotif_gds_m2,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fGDS_MVMT_ERPNOTIF_GDS_M2,
SPRX/3D,TTYP/ARBA/GDS_MVMT_ERPNOTIF_GD_TAB,TTYP/ARBA/GDS_MVMT_ERPNOTIF_GD_TAB,/sap/bc/esproxy/datatypes/ttyp%2farba%2fgds_mvmt_erpnotif_gd_tab,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TTYP%2fARBA%2fGDS_MVMT_ERPNOTIF_GD_TAB,
TTYP/DA,/ARBA/COMPONENT_CONSUMPTIO_TAB,/ARBA/COMPONENT_CONSUMPTIO_TAB,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fCOMPONENT_CONSUMPTIO_TAB,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fCOMPONENT_CONSUMPTIO_TAB,
TTYP/DA,/ARBA/COMPONENT_CONSUMPTI_TAB1,/ARBA/COMPONENT_CONSUMPTI_TAB1,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fCOMPONENT_CONSUMPTI_TAB1,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fCOMPONENT_CONSUMPTI_TAB1,
TTYP/DA,/ARBA/EXCHANGE_LOG_DATA_TAB3,/ARBA/EXCHANGE_LOG_DATA_TAB3,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fEXCHANGE_LOG_DATA_TAB3,/sap/bc/adt/vit/wb/object_type/ttypda/object_name/%2fARBA%2fEXCHANGE_LOG_DATA_TAB3,
TABL/DS,/ARBA/COMPONENT_CONSUMPTION_R1,/ARBA/COMPONENT_CONSUMPTION_R1,/sap/bc/adt/ddic/structures/%2farba%2fcomponent_consumption_r1,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fCOMPONENT_CONSUMPTION_R1,
TABL/DS,/ARBA/COMPONENT_CONSUMPTION_R2,/ARBA/COMPONENT_CONSUMPTION_R2,/sap/bc/adt/ddic/structures/%2farba%2fcomponent_consumption_r2,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fCOMPONENT_CONSUMPTION_R2,
TABL/DS,/ARBA/COMPONENT_CONSUMPTION_R3,/ARBA/COMPONENT_CONSUMPTION_R3,/sap/bc/adt/ddic/structures/%2farba%2fcomponent_consumption_r3,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fCOMPONENT_CONSUMPTION_R3,
TABL/DS,/ARBA/COMPONENT_CONSUMPTION_R4,/ARBA/COMPONENT_CONSUMPTION_R4,/sap/bc/adt/ddic/structures/%2farba%2fcomponent_consumption_r4,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fCOMPONENT_CONSUMPTION_R4,
TABL/DS,/ARBA/COMPONENT_CONSUMPTION_RE,/ARBA/COMPONENT_CONSUMPTION_RE,/sap/bc/adt/ddic/structures/%2farba%2fcomponent_consumption_re,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fCOMPONENT_CONSUMPTION_RE,
TABL/DS,/ARBA/EXCHANGE_FAULT_DATA3,/ARBA/EXCHANGE_FAULT_DATA3,/sap/bc/adt/ddic/structures/%2farba%2fexchange_fault_data3,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fEXCHANGE_FAULT_DATA3,
TABL/DS,/ARBA/EXCHANGE_LOG_DATA3,/ARBA/EXCHANGE_LOG_DATA3,/sap/bc/adt/ddic/structures/%2farba%2fexchange_log_data3,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fARBA%2fEXCHANGE_LOG_DATA3,
CLAS/OC,/ARBA/CL_COMPNT_CONSUMPTN,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcl_compnt_consumptn,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCL_COMPNT_CONSUMPTN,X
CLAS/OC,/ARBA/CL_COMPNT_CONSUMPTN_IMPL,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcl_compnt_consumptn_impl,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCL_COMPNT_CONSUMPTN_IMPL,X
CLAS/OC,/ARBA/CX_STANDARD_MESSAGE_FAU3,==============================CP,/sap/bc/adt/oo/classes/%2farba%2fcx_standard_message_fau3,/sap/bc/adt/vit/wb/object_type/clasoc/object_name/%2fARBA%2fCX_STANDARD_MESSAGE_FAU3,X
INTF/OI,/ARBA/IF_COMPNT_CONSUMPTION,/ARBA/IF_COMPNT_CONSUMPTION,/sap/bc/adt/oo/interfaces/%2farba%2fif_compnt_consumption,/sap/bc/adt/vit/wb/object_type/intfoi/object_name/%2fARBA%2fIF_COMPNT_CONSUMPTION,
INTF/OI,/ARBA/II_COMPNT_CONSUMPTN,/ARBA/II_COMPNT_CONSUMPTN,/sap/bc/adt/oo/interfaces/%2farba%2fii_compnt_consumptn,/sap/bc/adt/vit/wb/object_type/intfoi/object_name/%2fARBA%2fII_COMPNT_CONSUMPTN,
SPRX/31,TABL/ARBA/COMPONENT_CONSUMPTION_R4,TABL/ARBA/COMPONENT_CONSUMPTION_R4,/sap/bc/esproxy/messagetypes/tabl%2farba%2fcomponent_consumption_r4,/sap/bc/adt/vit/wb/object_type/sprx31/object_name/TABL%2fARBA%2fCOMPONENT_CONSUMPTION_R4,
SPRX/3D,TABL/ARBA/COMPONENT_CONSUMPTION_R1,TABL/ARBA/COMPONENT_CONSUMPTION_R1,/sap/bc/esproxy/datatypes/tabl%2farba%2fcomponent_consumption_r1,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fCOMPONENT_CONSUMPTION_R1,
SPRX/3D,TABL/ARBA/COMPONENT_CONSUMPTION_R2,TABL/ARBA/COMPONENT_CONSUMPTION_R2,/sap/bc/esproxy/datatypes/tabl%2farba%2fcomponent_consumption_r2,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fCOMPONENT_CONSUMPTION_R2,
SPRX/3D,TABL/ARBA/COMPONENT_CONSUMPTION_R3,TABL/ARBA/COMPONENT_CONSUMPTION_R3,/sap/bc/esproxy/datatypes/tabl%2farba%2fcomponent_consumption_r3,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fCOMPONENT_CONSUMPTION_R3,
SPRX/3D,TABL/ARBA/COMPONENT_CONSUMPTION_RE,TABL/ARBA/COMPONENT_CONSUMPTION_RE,/sap/bc/esproxy/datatypes/tabl%2farba%2fcomponent_consumption_re,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fCOMPONENT_CONSUMPTION_RE,
SPRX/3D,TABL/ARBA/EXCHANGE_FAULT_DATA3,TABL/ARBA/EXCHANGE_FAULT_DATA3,/sap/bc/esproxy/datatypes/tabl%2farba%2fexchange_fault_data3,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fEXCHANGE_FAULT_DATA3,
SPRX/3D,TABL/ARBA/EXCHANGE_LOG_DATA3,TABL/ARBA/EXCHANGE_LOG_DATA3,/sap/bc/esproxy/datatypes/tabl%2farba%2fexchange_log_data3,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TABL%2fARBA%2fEXCHANGE_LOG_DATA3,
SPRX/3D,TTYP/ARBA/COMPONENT_CONSUMPTIO_TAB,TTYP/ARBA/COMPONENT_CONSUMPTIO_TAB,/sap/bc/esproxy/datatypes/ttyp%2farba%2fcomponent_consumptio_tab,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TTYP%2fARBA%2fCOMPONENT_CONSUMPTIO_TAB,
SPRX/3D,TTYP/ARBA/COMPONENT_CONSUMPTI_TAB1,TTYP/ARBA/COMPONENT_CONSUMPTI_TAB1,/sap/bc/esproxy/datatypes/ttyp%2farba%2fcomponent_consumpti_tab1,/sap/bc/adt/vit/wb/object_type/sprx3d/object_name/TTYP%2fARBA%2fCOMPONENT_CONSUMPTI_TAB1,
